trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0007	0.0022	-0.033	0.0007033676885537148	0.003558726344816438	0.0040282199136029125	1.18820536	11.84969902	0.98811305	0.16297511498169664	0.00237262	0.00057
0.0197	-0.0028	-0.0348	-0.00037524578917878077	0.004522148091917307	0.005312782243070739	1.30384481	13.00294495	1.05186868	0.1921298777150596	0.0022456	0.00074
-0.0009	0.0275	-0.0373	0.0010053096491487337	0.0029653143991383657	0.0032550390549694243	1.26790893	12.64456463	1.15926738	0.30315661596038856	0.00182307	0.00033
0.0155	0.0225	-0.0388	-0.00017802358370342162	0.0032515483964654355	0.0030979594222899347	1.18982577	11.86585999	0.9926337	0.10423234314293572	0.00201416	0.00025
0.0132	0.0227	-0.0624	0.0004433136300065597	0.003597123588360313	0.004824090052512327	1.13784742	11.34749126	0.96510365	0.16075215179136254	0.0017218	0.00037
-0.0068	0.0268	-0.0453	0.0005550147021341969	0.0033824480903650108	0.004694935687864747	0.92002481	9.17519665	0.8574873	0.06397654673852596	0.00187135	0.00041
0.0248	0.0257	-0.0452	0.0007609635538695277	0.004399975044277705	0.005792747787369179	0.81241167	8.10199547	0.81681679	0.14886439525762288	0.00155783	8e-05
0.0144	0.029	-0.027	-0.00042236967898262774	0.003974114706791089	0.004394739056521722	0.77665657	7.74541807	0.83431688	0.18226011505931144	0.00152379	0.00012
0.0318	0.0169	-0.0398	0.0004747295565424576	0.0050073496239717305	0.004253367387110181	0.82783443	8.25580311	0.84423116	0.1458852911058634	0.00162274	0.00016
0.0171	0.0118	-0.0403	6.283185307179586e-05	0.0030630528372500485	0.0034051373706409367	0.85465908	8.52331924	0.85988507	0.18052122533307935	0.0017702	0.00053
0.0206	0.016	-0.0538	0.0003682644721708035	0.0033265975543011915	0.003607595563872279	0.82540137	8.23153877	0.82021725	0.059771776469074646	0.00160605	0.00016
0.0545	0.0051	-0.0402	-0.0004206243497306334	0.003909537524467298	0.005384340742402506	0.95215684	9.49564171	0.94496484	0.21582869852988848	0.00179476	0.00021
0.0223	0.0222	-0.0535	0.0008569566627292158	0.003858922976159462	0.004424409653805625	0.86835384	8.65989399	0.89353854	0.1770063324682283	0.00203061	0.00025
0.0305	0.0262	-0.044	0.0005672320068981572	0.004286528642898074	0.0037524578917878084	0.80281401	8.00627995	0.84974564	0.09116410422937433	0.0020951	0.00016
0.0525	0.0267	-0.0541	0.0002617993877991494	0.003871140280923423	0.004902629868852071	0.92909247	9.26562595	0.89608049	0.1261496479068961	0.00200987	0.00066
0.0651	0.0097	-0.0514	-0.00037524578917878077	0.004942772441647941	0.005440191278466324	1.07745361	10.74519825	0.98053138	0.14461193736583508	0.00176752	0.00053
0.0195	0.021	-0.0552	0.0001884955592153876	0.0038833575856873836	0.004309217923174	1.07897651	10.76038551	1.03021034	0.19840647798235253	0.001688	0.00041
0.0512	0.0359	-0.0584	0.0004468042885105483	0.005298819609054784	0.005450663253978291	1.02856231	10.25761604	0.97223547	0.1905608041733426	0.00180066	8e-05
0.0266	0.0444	-0.0628	0.0010070549784007281	0.004656538444320871	0.006085963101704227	0.86877847	8.6641283	0.872533	0.12939158511750143	0.00181931	0.0007
0.0528	0.0401	-0.0558	0.0006632251157578452	0.00449073216538141	0.005185373207675152	0.95112377	9.48533916	0.90279163	0.10801130178057095	0.00165576	0.00053
0.0112	0.0351	-0.0348	-0.0005707226654021458	0.004939281783143952	0.0054873151682701725	0.94952333	9.46937847	0.88360684	0.16682196797587764	0.00185835	0.00053
0.0228	0.0543	-0.0519	0.0007941248096574199	0.003771656513559746	0.00503527489200364	0.88435298	8.81944942	0.87853939	0.1971256510455152	0.001881	0.00025
0.0281	0.045	-0.0679	0.000757472895365539	0.004897393881096089	0.0059358647860327145	0.91062689	9.08147335	0.87571983	0.1337489587928649	0.00179607	0.00037
0.0291	0.0495	-0.0583	0.0	0.004249876728606192	0.005567600313861911	0.87187868	8.69504642	0.8692835	0.10376272600131196	0.00195581	0.00037
0.0201	0.0367	-0.0624	0.00011170107212763708	0.0040561451816348215	0.004876449930072156	0.85996866	8.5762701	0.86203379	0.07572915014443814	0.00172061	0.00041
0.0278	0.0234	-0.0381	-0.0005515240436302081	0.004750786223928565	0.005237733085234983	0.89768922	8.95244884	0.86754104	0.13125746566072075	0.00181955	0.00025
0.0408	0.0149	-0.0726	0.005904448859496816	0.005152211951887261	0.006342526501747393	1.76610875	17.61299706	1.53629888	0.45410960237990655	0.00469416	0.01339
0.036	0.0605	-0.0681	0.001117010721276371	0.005082398781807488	0.005586798935633849	1.96463478	19.59285164	1.59215864	0.33554894372068816	0.00231206	0.00103
0.0387	0.0428	-0.0532	0.0006946410422937432	0.004921828490624009	0.005551892350593962	1.41441333	14.10562038	1.0876385	0.06619232776029967	0.00208896	0.00119
0.0491	0.0327	-0.0406	0.0004747295565424576	0.005129522671611334	0.005611233545161769	1.03515875	10.3234005	0.94327903	0.057447343065320906	0.00212771	0.00033
0.0573	0.0383	-0.0569	0.0011135200627723821	0.005070181477043527	0.005602506898901799	0.99013358	9.87437534	0.92216573	0.06544291735288513	0.00199133	0.00016
0.0558	0.0771	-0.0542	0.0015132004614790836	0.005333726194094671	0.005693264020005502	1.04191208	10.39074993	0.990344	0.08069911184307747	0.00211245	0.00033
0.0303	0.0459	-0.0734	0.0013404128655316449	0.004684463712352781	0.0049462631001519295	0.97277015	9.70121384	0.89707072	0.1543525498771451	0.00225133	0.00029
0.0547	0.0674	-0.0565	0.0010314895879286487	0.005215043804959057	0.006386159733047251	1.09316289	10.9018631	0.89400826	0.1767700001552297	0.00259709	0.00049
0.0705	0.0751	-0.0511	0.000661479786505851	0.00574038790980935	0.007024950239277177	0.85541016	8.5308094	0.8279401	0.10560722062515084	0.00265157	0.00045
0.0456	0.0473	-0.0533	0.0002583087292951608	0.0053825954131505125	0.005932374127528725	0.88727123	8.8485527	0.87467513	0.147576983280899	0.00243586	0.00041
0.0545	0.0535	-0.059	0.0004136430327226561	0.004991641660703782	0.005377359425394529	1.03037238	10.27566719	0.91307035	0.07586513790042108	0.0030008	0.00033
0.045	0.0507	-0.0556	0.0011152653920243766	0.0052220251219670345	0.0054873151682701725	0.84916919	8.46856976	0.85769438	0.06779807817203083	0.00287133	0.00049
0.0309	0.0419	-0.059	0.0011746065865921838	0.005068436147791533	0.005457644570986268	1.08695173	10.83992004	0.91035087	0.03843003830136065	0.00287503	0.00053
0.0653	0.0511	-0.0548	0.00042935099599060504	0.005485569839018178	0.005639158813193679	1.15570402	11.52557087	0.96360402	0.1149951762017817	0.0030238	0.00156
0.0714	0.038	-0.0627	0.000757472895365539	0.006154030942532006	0.006080727113948244	0.92028773	9.1778183	0.90766167	0.09900756518216637	0.00270677	0.00074
0.069	0.028	-0.0582	0.001090830782496456	0.005227261109723017	0.00503876555050763	0.87492788	8.72545528	0.88288516	0.13200446416902603	0.00299209	0.00082
0.0616	0.0333	-0.0571	0.000778416846389471	0.0055658549846099165	0.005923647481268755	0.82523268	8.22985649	0.86000207	0.0905944870877505	0.00314158	0.00029
0.0756	0.0143	-0.0712	0.00031415926535897925	0.0054436819369703135	0.005096361415823441	1.0153594	10.12594604	0.92856866	0.1177858347057704	0.0032829	0.00099
0.0472	0.0288	-0.0531	0.00048345620280242926	0.0051452306348792835	0.004546582701445229	1.11755717	11.1451416	0.9812807	0.11187634769563463	0.00242114	0.00045
0.047	0.0567	-0.0396	0.0009704030641088471	0.005778785153353225	0.006127851003752092	1.10265231	10.99649906	1.03192909	0.1766884841043611	0.00201011	0.00016
0.0383	0.0572	-0.0447	0.00014486232791552936	0.004848524662040247	0.004550073359949217	1.05233562	10.49470234	0.9743661	0.1809789435654585	0.00211841	0.00057
0.0402	0.0768	-0.0445	0.000932005820564972	0.005270894341022875	0.0057368972513053606	1.00057709	9.97852612	0.9295263	0.14151685314941068	0.00208169	0.00025
0.0836	0.0782	-0.0633	0.0007609635538695277	0.00495848040491589	0.004754276882432553	0.98679072	9.84103775	0.92094704	0.13690382858376182	0.00231868	0.00037
0.0816	0.0707	-0.0456	0.0009337511498169664	0.005928883469024737	0.006258750697651665	1.09553933	10.92556286	0.94960522	0.15958322376376985	0.00261003	0.00033
0.0266	0.0564	-0.0503	0.0012461650859239514	0.005497787143782138	0.005206317158699085	1.15331769	11.50177288	0.93746908	0.16379719001510815	0.0029152	0.00078
0.1092	0.0757	-0.0489	0.0008412486994612669	0.005738642580557355	0.005274384999526864	1.04316187	10.40321445	0.96594487	0.13899198320328404	0.00325364	0.00078
0.0559	0.0788	-0.0474	0.0012880529879718153	0.005387831400906495	0.0051783918906671755	1.05949008	10.56605148	0.92497689	0.10258042885105488	0.00274944	0.00045
0.0891	0.0714	-0.0424	0.0002565634000431664	0.005876523591464907	0.005688028032249521	0.97910428	9.76438236	0.89934159	0.14709089600347036	0.00282031	0.00037
0.0645	0.068	-0.0585	0.0011222467090323538	0.0054052846934264384	0.005159193268895238	0.96369606	9.61071968	0.91333398	0.13738784851909697	0.0026288	0.00041
0.0207	0.0322	-0.0632	0.0014852751934471744	0.004956735075663896	0.0046198865300289904	1.11360872	11.10576439	1.00376781	0.15184424205218056	0.00281429	0.00086
0.0621	0.0284	-0.0485	0.0009546951008408983	0.005626941508429718	0.005916666164260778	1.18874645	11.85509586	0.99631268	0.18477830798019432	0.00304222	0.00078
0.0812	0.0613	-0.034	0.001069886831472524	0.006368706440527309	0.0064053583548191895	1.106071	11.03059292	0.93362748	0.1337824426643814	0.00296533	0.00099
0.0746	0.0669	-0.0311	0.001452113937659282	0.005625196179177724	0.0054384459492143305	0.93667829	9.34127808	0.88714297	0.11973248865706008	0.0026111	0.00037
0.0752	0.0777	-0.0431	0.0015219271077390555	0.006330309196983434	0.006487388829662923	0.95896876	9.56357574	0.95310825	0.1145934534167038	0.00249881	0.00041
0.0843	0.0925	-0.0277	0.0010332349171806431	0.005782275811857213	0.006105161723476165	1.01294923	10.10191059	0.94068124	0.11024763409356952	0.00289685	0.00074
0.0662	0.0854	-0.0377	0.0007958701389094143	0.0057805304826052195	0.00603883921190038	0.89149141	8.89063931	0.88655099	0.050471630954950365	0.00260913	0.0007
0.0824	0.0859	-0.0333	0.001790707812546182	0.0062570053683996705	0.006246533392887705	0.92103195	9.18524075	0.89591736	0.1050503370209272	0.0031606	0.00107
0.0395	0.0682	-0.0343	0.00023212879051524583	0.005503023131538122	0.0058747782622129135	0.9354881	9.32940865	0.89094541	0.19581581947836385	0.00296861	0.00053
0.0591	0.0706	-0.0577	0.00124965574442794	0.006016149931624455	0.005873032932960919	0.9496994	9.47113419	0.90456193	0.12201995416255108	0.00269306	0.00062
0.0863	0.0616	-0.0485	0.0008255407361933179	0.006138322979264057	0.0062116268078478195	0.89481455	8.92378044	0.91011946	0.08964409653805624	0.00302863	0.00103
0.0629	0.0634	-0.0408	0.0008726646259971648	0.0061121430404841425	0.0067928214487619305	1.09852672	10.95535469	0.94020942	0.0656249234748936	0.00317299	0.00148
0.0696	0.0701	-0.0501	0.00062482787221397	0.006037093882648386	0.006155776271784001	1.08709514	10.84135056	0.94053689	0.07069655442984404	0.00271809	0.00029
0.0568	0.0718	-0.0475	0.001291543646475804	0.00641408500107916	0.006120869686744114	0.98124492	9.78573036	0.90486838	0.07103067388662472	0.00268471	0.00066
0.051	0.0645	-0.0391	0.0012077678423800758	0.006448991586119048	0.006853907972581732	0.87022275	8.67853165	0.85605502	0.0640860337486617	0.00242406	0.00016
0.0812	0.0379	-0.0441	0.0010245082709206715	0.006524040743954804	0.006339035843243405	0.90604192	9.03574848	0.86863615	0.10045904293167444	0.00256264	0.00025
0.0494	0.0359	-0.0423	0.0014364059743913332	0.006016149931624455	0.006462954220135002	1.1007973	10.97799873	0.95431746	0.08778534463463043	0.00273633	0.00049
0.0454	0.0478	-0.0483	0.0009442231253289323	0.005808455750637128	0.006101671064972177	0.95267886	9.50084782	0.88451731	0.07495800926062765	0.00287956	0.00078
0.0623	0.0211	-0.0462	0.000445058959258554	0.0059358647860327145	0.005398303376418462	1.18325591	11.8003397	0.94344837	0.11219704450098404	0.00322312	0.00107
