trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0482	-0.0008	0.046	0.002139773662945048	-6.9813170079773176e-06	0.0011274826967883368	1.33650994	17.47046471	0.98434915	0.05823765701229398	0.00273812	0.0008
0.0534	-0.01	0.0607	0.002258456052080662	-8.726646259971648e-05	0.0010629055144645468	1.35805476	17.75209236	0.99493218	0.04227723585255717	0.00281924	0.00136
0.0336	0.0135	0.0596	0.0017400932642383465	-0.0002181661564992912	0.0010419615634406148	1.28461957	16.79216957	1.09023606	0.07791032163829112	0.00304347	0.00156
0.0381	0.0516	0.0644	0.0018552849948699724	-8.726646259971648e-05	0.0008639379797371932	1.49424195	19.53229141	1.25694178	0.06860575041173111	0.00307804	0.00417
0.0541	0.0438	0.036	0.0022060961745208325	-0.00034208453339088857	0.001403244718603441	1.45034981	18.95854568	1.14427213	0.109446799465414	0.00244856	0.0002
0.0666	0.0198	0.0227	0.0020210912738094335	-0.002178170906488923	-0.0018675022996339327	1.39511728	18.23656273	1.10654183	0.31439191460234034	0.00284123	0.0014
0.0561	0.0056	0.037	0.0014364059743913332	-0.0005305800926062762	0.0009180431865490173	1.34627569	17.59811974	0.98756071	0.28989107997418484	0.00220811	0.00012
0.0496	0.0175	0.05	0.002314306588144481	-0.0003822271061867582	0.00119729586686811	1.28933239	16.85377312	0.90613713	0.09667531402458791	0.00218087	0.00016
0.0377	0.011	0.0486	0.00222529479629277	-0.000291469985083053	0.001022762941668677	1.23733854	16.17412567	0.90216117	0.03751509190774246	0.00198835	0.00016
0.0486	0.0274	0.0392	0.0025638886711796703	-0.0003193952531149623	0.0008988445647770796	1.17920721	15.41424942	0.94622437	0.06122187599052034	0.00205344	0.00016
0.0583	0.0281	0.0475	0.0025394540616517493	-0.001022762941668677	0.0003822271061867582	1.27124894	16.61739159	0.91214074	0.08092098783359786	0.00218111	0.00024
0.0275	0.0204	0.0531	0.002897246558310587	-9.599310885968811e-05	0.001541125729510993	1.27283335	16.63810349	0.94008357	0.16627304763960307	0.00210178	8e-05
0.0343	0.053	0.0408	0.002581341963699613	0.0007941248096574199	0.001748819910498318	1.4696914	19.21137428	1.23051323	0.12238583470577032	0.00343025	0.00373
0.0273	0.0333	0.0861	0.00024609142453120044	-0.001387536755335492	-0.0005742133239061344	1.69944823	22.21468735	1.56219895	0.4139972669282888	0.00437808	0.01374
0.0321	0.0448	0.0207	0.004063126498642799	-0.0003595378259108319	0.0006667157742618339	1.48551321	19.41819191	1.3884861	0.38599815508521135	0.00365472	0.00633
0.0597	0.0533	0.0454	0.0021258110289290935	-0.0026092672317315226	-0.00301941960595019	1.40665007	18.38731575	1.29061532	0.454459012787321	0.00392723	0.00753
0.011	0.0259	0.0415	0.0013857914260834976	0.00012740903539558605	0.0007941248096574199	1.48816323	19.45283127	1.25838968	0.44451201427901577	0.00316626	0.00136
0.0472	0.0042	0.018	0.001541125729510993	8.726646259971648e-06	0.0006632251157578452	1.40036762	18.30519295	1.0659156	0.10164581932313423	0.00262928	0.00036
0.0247	0.0452	0.0639	0.0027436575841350863	0.0009669124056048585	0.001504473815219112	1.48661625	19.43260956	1.12844168	0.2594983156715123	0.00267863	0.00096
0.0569	0.0509	0.015	0.004050909193878839	-0.0005759586531581287	0.0003630284844148205	1.25275934	16.3757019	1.07714443	0.2863783999655516	0.00243926	0.00172
0.0523	0.0437	0.0446	0.002336995868420407	-0.0008080874436733745	0.00035430183815484887	1.34889615	17.63237381	1.0038012	0.13913843811168247	0.00218278	0.00036
0.0181	0.0667	0.0345	0.00364424747816416	0.00033684854563490564	0.0010960667702524388	1.20069337	15.69511127	0.92145954	0.22699762655748115	0.00225955	0.00032
0.0281	0.0582	0.0464	0.002712241657599188	-0.00026878070480712676	0.0010716321607245184	1.07181454	14.01044464	0.87761439	0.10850348402674621	0.00199878	0.00024
0.033	0.0573	0.0409	0.0034644785652087444	-0.00023561944901923448	0.0009616764178488756	1.10683119	14.46817207	0.86754013	0.056067695313654575	0.00218058	0.00016
0.0453	0.063	0.0504	0.0027244589623631483	-0.0010367255756846318	0.0004799655442984406	1.25687528	16.42950439	0.89744823	0.12864183015307143	0.00220329	0.00024
0.0251	0.0558	0.0427	0.0030211649352021846	-0.0005899212871740833	0.000307177948351002	1.0281893	13.44018841	0.88240472	0.08091489286485115	0.00217277	0.0002
0.0157	0.0373	0.0186	0.0030647981665020423	-0.0003211405823669566	0.0003682644721708035	1.1900661	15.55619431	0.93077113	0.0706750229963393	0.00206828	0.0008
0.0324	0.0396	0.0425	0.0028815385950426383	-0.0011501719770642632	-0.0003612831551628262	1.35794008	17.75059319	1.0436448	0.12999192967451703	0.00236022	0.00076
0.036	0.0376	0.0477	0.0031730085801256907	-0.00091106186954104	0.00011170107212763708	1.30522883	17.06156731	1.00232411	0.060978215994836944	0.00278515	0.00184
0.0387	0.0839	0.068	0.004145156973486532	-0.0006702064327658224	0.00020420352248333657	1.40439391	18.35782433	1.08832949	0.13457531402458792	0.0024361	0.00136
0.0467	0.0748	0.0674	0.004614650542273007	-0.0007068583470577034	0.00041538836197465044	1.27396548	16.6529026	1.00362922	0.053566516128483496	0.00242513	0.00084
0.0436	0.0666	0.0639	0.003682644721708035	-0.0004904375198104066	0.0002740166925631097	1.35443592	17.70478821	0.99802231	0.0792899158611905	0.00244486	0.0006
0.0421	0.0638	0.0607	0.00324107642095347	-0.0007592182246175333	-0.00027576202181510406	1.11122108	14.52555466	0.93558339	0.0705063859969953	0.00219762	0.00048
0.0369	0.0967	0.0403	0.003745476574779831	-0.0008220500776893293	0.0002617993877991494	1.06130528	13.87307072	0.89899985	0.11373967082562052	0.00213397	0.00028
0.0192	0.0614	0.0397	0.0021223203704251047	0.00021467549799530252	0.0012636183784438947	1.10652816	14.46421051	0.95357011	0.23668503853420517	0.00207329	0.00048
0.0635	0.0827	0.0447	0.0036843900509600297	-0.003153809958353753	-0.002237512101056731	1.29491341	16.92672729	1.05383693	0.4921842808192303	0.0025177	0.00072
0.0381	0.076	0.0448	0.003907792195215304	-0.0006510078109938849	0.00042411500823462205	1.23084056	16.08918571	1.01726185	0.3015915700453248	0.00201696	0.00064
0.0229	0.0676	0.0535	0.003452261260444784	-5.235987755982988e-06	0.0009424777960769379	1.09924722	14.36903572	0.87192558	0.11328327729253689	0.00197387	0.00016
0.0529	0.0586	0.0506	0.0037646751965517687	-0.0018622663118779497	-0.001572541656046891	1.16925466	15.28415298	0.96448517	0.27612318561763893	0.00198436	0.00024
0.0215	0.0562	0.0499	0.003687880709464018	-9.42477796076938e-05	0.0010733774899765126	1.16065764	15.17177582	0.95599253	0.2590366082690705	0.00221223	0.00044
0.0493	0.0631	0.0589	0.0036966073557239895	-0.0010192722831646884	-0.0007016223593017205	1.15336382	15.07643223	0.94965499	0.17913754995475994	0.002819	0.001
0.0167	0.0662	0.0602	0.0034313173094208515	0.00014137166941154068	0.0002617993877991494	1.22873819	16.06170464	0.95637786	0.15646778729901184	0.00251126	0.0004
0.0127	0.074	0.0631	0.00503876555050763	-0.00021118483949131387	0.000609119908946021	1.30299032	17.03230667	1.02318499	0.1300662635568252	0.00250393	0.00028
0.0246	0.0898	0.0744	0.004593706591249075	-0.0009250245035569946	0.00011170107212763708	1.07789445	14.08991909	0.9868406	0.12181587300713095	0.00318599	0.00248
0.0387	0.0652	0.0595	0.0039514254265151615	-0.0013980087308474581	-0.0005567600313861911	1.35623932	17.72836113	0.95960621	0.14278632477691028	0.00320661	0.00248
0.0506	0.0577	0.0744	0.0036320301734002	-0.0024260076602721182	-0.0013857914260834976	1.33577728	17.46088791	1.01789316	0.1431212788618464	0.00261426	8e-05
0.0095	0.0769	0.0471	0.004349360495969869	-0.0008883725892651138	8.552113334772214e-05	1.1242013	14.69522858	0.97802365	0.27391389765039464	0.00214034	0.00024
0.0172	0.0744	0.0529	0.003623303527140228	-0.0004747295565424576	-0.00034557519189487725	0.88741004	11.59996319	0.84743801	0.09453981633974483	0.00239187	0.00024
0.0116	0.07	0.0378	0.0032515483964654355	-0.000905825881785057	-0.0003054326190990077	1.06832039	13.96477032	0.90720116	0.06724970143566307	0.00230491	0.00036
0.0601	0.058	0.0615	0.0033265975543011915	-0.0010471975511965976	-0.0005864306286700947	1.06151175	13.87576866	0.89556883	0.10907094184091916	0.0025382	0.00188
0.0068	0.0736	0.0473	0.0032044245066615894	-0.000312413936106985	-3.141592653589793e-05	0.93671978	12.24452496	0.89157186	0.15369856824317055	0.00237459	0.00016
0.0132	0.0722	0.0589	0.004324925886441949	-0.0005619960191421741	-0.00039269908169872416	0.86857617	11.35377216	0.88783452	0.10596833089891872	0.00249034	0.0002
0.0071	0.0543	0.0604	0.004073598474154764	-0.00030194196059501896	-0.0005235987755982988	0.95000285	12.41815758	0.82092755	0.05761405823669571	0.00224602	0.00044
0.0148	0.0514	0.058	0.0037681658550557575	-0.00011344640137963142	0.00042935099599060504	1.10472631	14.44065666	0.88983218	0.08534389749516491	0.00237042	0.00036
-0.0036	0.0458	0.0659	0.0029845130209103033	-0.00038571776469074686	-7.155849933176751e-05	1.11557925	14.5825243	0.89608461	0.1097416846389471	0.00234556	0.00044
0.0169	0.0324	0.0542	0.002769837522915001	-0.000635299847725936	-0.0001291543646475804	1.37833655	18.01721001	0.97857776	0.07169267231731521	0.00307435	0.00148
0.0246	0.0302	0.052	0.0023073252711365037	-0.00034906585039886593	5.235987755982988e-06	1.28724396	16.82647514	1.0180408	0.05625683007545654	0.0031113	0.00272
0.0177	0.0563	0.0888	0.0037367499285198597	-0.0011885692206081383	-0.0006021385919380437	1.40429878	18.35658073	1.1823531	0.2136151303643328	0.00325239	0.0014
0.0118	0.0917	0.0906	0.0035744343080843866	-0.0011187560505283654	-0.0005794493116621174	1.39212108	18.19739723	1.09791612	0.05584090353955861	0.00359935	0.00449
0.0048	0.0974	0.0627	0.0035238197597765512	-0.0002548180707911721	-0.0003298672286269283	1.3665694	17.86339378	1.04821643	0.09880673055401087	0.00312483	0.00156
0.0139	0.0793	0.0586	0.0032009338481576006	-0.0010157816246606998	-0.0008133234314293575	1.15871167	15.14633751	0.95425795	0.10966528341454536	0.00223452	0.00012
0.006	0.0975	0.0514	0.00325329372571743	-0.0001675516081914556	-1.3962634015954635e-05	1.05406976	13.77849007	0.94152806	0.11829753457212384	0.00237286	0.0014
-0.0019	0.072	0.0583	0.0034819318577286873	-0.000757472895365539	-0.0004520402762665313	1.29904675	16.98075676	0.97404096	0.10313185307179588	0.00283533	0.00132
0.024	0.0856	0.0521	0.004234168765338243	-0.0005410520681182421	-0.0009826203688728075	1.42662227	18.648386	1.16988364	0.12066189137315644	0.00337517	0.00421
0.0363	0.0991	0.0574	0.005323254218582705	-0.00102799892942466	-0.0013665928043115599	1.2312541	16.09459114	1.04306786	0.1291002374994816	0.00409526	0.00941
0.0425	0.0806	0.0768	0.00318871654339364	-0.002518510110627818	-0.002694788365079245	1.54927969	20.25172806	1.13343225	0.2917622208579954	0.00351405	0.00369
0.0073	0.0843	0.0811	0.003960152072775134	-0.00011519173063162575	-0.001382300767579509	1.29549611	16.93434334	1.04733463	0.2675620753438711	0.00342083	0.00316
0.0152	0.1019	0.0615	0.004574507969477138	-0.0005585053606381855	-0.0017191493132144146	1.25605905	16.41883469	1.0288186	0.11482590361717349	0.00352758	0.00557
0.0178	0.0924	0.0626	0.0049741883681838385	-0.0008779006137531476	-0.0014748032179352085	1.15056384	15.03983212	0.94566769	0.06137108735504346	0.00395715	0.00729
0.038	0.1593	0.0694	0.004110250388446646	-0.0017523105690023068	-0.00124965574442794	1.8530829	24.2229538	1.62113621	0.192074770424681	0.00663233	0.03989
0.0283	0.128	0.0451	0.004673991736840814	-0.0019163715186897737	-0.003570943649580398	1.95953918	25.61451912	1.6673793	0.21775451016170463	0.00556284	0.02127
-0.0002	0.0767	0.0632	0.003516838442768574	-0.0003612831551628262	-0.00048345620280242926	1.60038221	20.91972542	1.35343942	0.3878864552188578	0.00344521	0.00216
0.0196	0.0702	0.0491	0.0036896260387160127	-0.0017418385934903407	-0.0014922565104551516	1.45246685	18.98621941	1.14066806	0.1685071670963838	0.00420743	0.00469
0.0172	0.0385	0.0441	0.003703588672731967	-0.0009564404300928925	-0.0006632251157578452	1.42427742	18.61773491	1.13478885	0.12051960960553544	0.00385356	0.00941
0.0073	0.0026	0.0325	0.004066617157146788	-0.0015184364492350666	-0.0023265238929084412	1.42570007	18.63633156	1.11586093	0.18681616403537957	0.00510824	0.01887
