trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0189	0.0506	0.0397	0.0007644542123735164	0.0021135937241651332	0.002145009650701031	1.0634377	12.60096931	0.97415624	0.15286252695842067	0.00244892	0.00036
0.0115	0.0561	0.0072	0.0011466813185602744	0.001912880860185785	0.0021624629432209744	1.31301451	15.55827427	1.0262053	0.07541966313430248	0.003277	0.00113
0.0183	0.0459	0.0138	0.0006265732014659643	0.00147131255943122	0.0018622663118779497	1.02472377	12.14223766	0.90850021	0.08669365245959497	0.00265783	0.00101
0.0621	0.0567	0.0114	0.0009075712110370514	0.0010786134777324957	0.0008569566627292158	0.99780148	11.82322788	0.93376238	0.14095033702092727	0.0028643	0.00097
0.0321	0.0592	0.0399	0.0007278022980816354	0.000905825881785057	0.0012252211349000194	0.98542273	11.676548	0.92128799	0.09704104905368291	0.00315607	0.00238
0.0085	0.0548	0.0376	0.0006684611035138282	0.0026790804018112955	0.0023387411976724015	1.14647436	13.58489418	1.05551887	0.17760578886832137	0.00291657	0.00125
0.0135	0.0542	0.0008	0.0008360127117052838	0.001022762941668677	0.001256637061435917	1.36958563	16.22860146	1.09215747	0.18769866022852796	0.00350541	0.00202
0.0244	0.0298	0.0102	0.0002024581932313422	0.0020141099568014562	0.0014119713648634124	1.34515774	15.93914795	1.07645288	0.1337117918517108	0.00268346	0.00141
0.0166	0.0318	-0.0003	0.00041189770347066176	0.0013177235852557187	0.0016528268016386303	0.99796617	11.8251791	0.97963075	0.07763406592801374	0.00279766	0.00117
0.0216	0.0592	-0.0017	0.000973893722612836	0.0014556045961632708	0.0013194689145077131	0.89994484	10.66369724	0.91406312	0.08546174585903214	0.00298101	0.00133
0.0463	0.0423	0.0238	0.0009634217471008699	0.0012775810124598492	0.0017959438003021652	1.19687915	14.18215466	1.0445885	0.100348522250492	0.00302303	0.00097
0.0445	0.0483	0.004	0.0008203047484373349	0.0016126842288427606	0.0019896753472735357	1.30556273	15.46997643	1.03875319	0.061197588100890855	0.0028885	0.00097
0.0277	0.0621	0.0229	0.0009442231253289323	0.001614429558094755	0.0017226399717184032	1.21683085	14.41856766	1.03007624	0.06913495408493622	0.00264817	0.00036
0.0974	0.0617	0.0427	0.0005445427266222308	0.0021851522234969008	0.0018081611050661253	1.19701171	14.1837244	1.05154533	0.14269620987282847	0.0022772	0.00044
0.0942	0.0562	0.0043	0.0006736970912698113	0.0013910274138394805	0.0009913470151327792	1.0360949	12.27697659	0.98225193	0.13410466321191733	0.00205308	0.00024
0.0763	0.0266	0.0014	0.0003159045946109737	0.0019163715186897737	0.0012025318546240932	1.258811	14.91600132	0.99965808	0.10511607205002224	0.00198686	0.00105
0.0193	0.0504	-0.0008	0.0009302604913129776	0.001567305668290908	0.001165879940332212	1.33886433	15.86457634	1.06171508	0.13300368306963756	0.00240785	0.00048
0.0262	0.0444	0.0115	0.0006667157742618339	0.0016057029118347831	0.0014608405839192536	1.12946236	13.38331413	0.92806882	0.055045130209103024	0.00252807	0.00052
0.0436	0.0496	0.0302	0.00020943951023931956	0.0015882496193148398	0.0018343410438460403	1.0376035	12.29485321	0.99691795	0.08371150082346222	0.00254905	0.00048
0.0223	0.0553	0.0172	0.0008272860654453122	0.0016406094968746698	0.001689478715930511	1.22191441	14.47880459	1.02686638	0.0807534380340676	0.00298238	0.00121
0.0358	0.0618	0.018	0.0009948376736367678	0.0021467549799530253	0.0021153390534171274	0.85175121	10.09263706	0.86797159	0.07577787143782137	0.00250125	0.00065
0.0169	0.0669	0.0053	0.0009389871375729493	0.0019931660057775245	0.001965240737745615	1.05892146	12.54745483	0.95186386	0.054676891295541576	0.00328737	0.00129
0.0292	0.0479	0.0113	0.0009512044423369096	0.002015855286053451	0.0018325957145940458	1.11221385	13.17893124	0.97713971	0.0456775804095728	0.00344658	0.00149
0.0253	0.059	-0.0019	0.000614355896702004	0.001186823891356144	0.0018901915799098587	1.53349888	18.17085457	1.21299224	0.08937379028240126	0.00449991	0.00746
0.1018	0.0399	0.0202	0.001085594794740473	0.001562069680534925	0.0013735741213195373	1.52981639	18.12722015	1.2568076	0.1858551072903785	0.00362509	0.00109
0.0457	0.0496	0.0483	0.0006597344572538566	0.0009861110273767962	0.0019041542139258136	1.5492754	18.35779572	1.14769451	0.17051995416255109	0.00245506	0.00085
0.1128	0.04	0.0464	0.0010506882097005862	0.001864011641129944	0.0017208946424664088	1.45260751	17.21235085	1.08081012	0.15120569688296412	0.00217879	0.00012
0.0778	0.0638	0.0324	0.0014660765716752368	0.0019216075064457567	0.00217293491873294	1.21454918	14.39153099	1.00190664	0.11905122517784975	0.00226849	0.00028
0.0463	0.065	0.0461	0.0010175269539126942	0.0008011061266653974	0.001689478715930511	1.29147613	15.30306053	1.04952918	0.14902536001726657	0.00329459	0.00206
0.0368	0.0484	0.0181	0.000947713783832921	0.0018465583486100008	0.002366666465704311	1.28481686	15.22415257	1.05062078	0.14372265708990883	0.00357938	0.00226
0.0232	0.0403	0.0055	0.0007243116395776468	0.0015987215948268059	0.0017662732030182616	1.14090455	13.51889515	0.95925899	0.08788160803622592	0.00331056	0.00149
0.0493	0.0326	0.0336	0.00020943951023931956	0.0012897983172238095	0.0018901915799098587	1.29636872	15.36103439	1.00636503	0.10928568919164604	0.00260603	0.00056
0.045	0.0556	0.034	0.0002844886680750757	0.0013805554383275148	0.001726130630222392	1.04867041	12.4259882	0.97658854	0.0441933614313464	0.00223148	0.00032
0.0363	0.059	0.0297	0.001165879940332212	0.0011763519158441782	0.001689478715930511	0.99663877	11.80945015	0.96838348	0.0725123354516177	0.00218171	0.00056
0.0388	0.0607	0.0349	0.00014486232791552936	0.0011903145498601325	0.0014329153158873448	0.98875022	11.71597672	0.94219346	0.07397718232379016	0.00225991	0.00089
0.0379	0.0544	0.0171	0.0010803588069844899	0.0019303341527057286	0.002494075501099897	1.13778973	13.481987	1.01208798	0.16183381335635544	0.00241697	0.0021
0.0703	0.0483	0.0291	0.001556833692778942	0.0014364059743913332	0.0018692476288859267	1.27958465	15.1621542	1.15809182	0.13026154681614088	0.00302219	0.00254
0.0349	0.0506	0.0137	0.0009354964790689606	0.0007504915783575615	0.0015079644737231008	1.1592679	13.73648834	1.08472104	0.13652673824532893	0.00325704	0.00395
0.1004	0.0548	0.0261	0.001239183768915974	0.0014224433403753785	0.0017226399717184032	1.23953867	14.68763828	1.08701743	0.14161572749300666	0.0025714	0.00065
0.0398	0.0461	0.0315	0.0010768681484805013	0.0017470745812463236	0.0023876104167282427	1.3020128	15.42791271	1.05403866	0.13229586531581286	0.00311399	0.00113
0.051	0.0366	0.0202	0.0009843656981248017	0.0010943214410004448	0.0018605209826259553	0.96794528	11.46945286	0.93375808	0.09561725123519328	0.00285107	0.00069
0.095	0.0505	0.034	0.001706932008450454	0.0009389871375729493	0.0012426744274199627	0.8890813	10.53497219	0.9365137	0.146487358447957	0.00260413	0.00065
0.0886	0.0608	0.0205	0.0008063421144213803	0.0015166911199830724	0.0014276793281313615	0.9949196	11.78907967	0.95635573	0.1133649388575298	0.00295711	0.00048
0.019	0.0556	0.0208	0.001778490507782222	0.002314306588144481	0.0026511551337793865	1.11563969	13.21952534	1.0271772	0.22476198335851372	0.00297034	0.00246
0.0801	0.0591	0.0211	0.0011833332328521555	0.001291543646475804	0.001635373509118687	1.25173151	14.83211517	1.05951931	0.19658509206297217	0.00212675	0.0004
0.0436	0.0628	0.0027	0.0014172073526193955	0.0012112585008840647	0.0016388641676226754	1.05315614	12.47914028	0.96722324	0.07448249619314838	0.00204599	0.00028
0.1059	0.0445	0.0076	0.00119729586686811	0.0017924531417981763	0.0015917402778188286	1.27579224	15.11721802	1.05754035	0.12791150082346217	0.00252408	0.00073
0.0848	0.0508	0.0201	0.001420698011123384	0.002258456052080662	0.002087413785385218	1.13163793	13.4090929	0.97179629	0.09915392810520744	0.00267786	0.00061
0.0396	0.0555	0.0264	0.001298524963483781	0.0009843656981248017	0.0015969762655748114	1.40976059	16.70464516	1.15036615	0.15053504607029347	0.00266474	0.00089
0.0329	0.0591	0.0235	0.001439896632895322	0.0015847589608108511	0.0020629791758572974	1.78526223	21.1540699	1.22197585	0.07358839211900382	0.00432748	0.00242
0.03	0.0351	0.0216	0.0016109388995907662	0.0017016960206944712	0.002398082392240209	1.66085136	19.67988968	1.21972416	0.059954127148098765	0.00245291	0.00032
0.0282	0.0314	0.0148	0.001673770752662562	0.0011030480872604163	0.0014154620233674013	1.4928335	17.68899918	1.1365878	0.09450500776893295	0.00295866	0.0027
0.0779	0.0306	0.0326	0.0021223203704251047	0.0016126842288427606	0.0014748032179352085	1.51164818	17.91193962	1.08842541	0.1191763476956347	0.0039205	0.00222
0.0352	0.0458	0.0288	0.0022060961745208325	0.0012356931104119853	0.0018622663118779497	1.39720428	16.55586243	1.02557465	0.1041115008234622	0.00423622	0.00298
0.091	0.0237	0.0407	0.002281145332356589	0.00182212373908208	0.0016458454846306526	1.49501121	17.7148037	1.1089636	0.1336950306876574	0.00340337	0.00278
0.0748	0.0532	0.0301	0.0022602013813326567	0.001117010721276371	0.001377064779823526	1.23771918	14.66607857	1.02718474	0.10604188368183838	0.00260377	0.00036
0.092	0.0672	0.0244	0.002038544566329377	0.0008726646259971648	0.0012095131716320703	1.06432939	12.61153507	0.9695027	0.06857772592369708	0.00255352	0.00222
0.0791	0.0615	0.0235	0.001616174887346749	0.001609193570338772	0.0019093902016817967	0.9240123	10.94887924	0.9340733	0.11243878266869804	0.00270259	0.00069
0.0781	0.0678	0.0241	0.001165879940332212	0.001579522973054868	0.001473057888683214	0.88742071	10.51529503	0.89787492	0.05371489286485118	0.00271851	0.00077
0.0254	0.0722	0.0307	0.001579522973054868	0.0015987215948268059	0.0024731315500759648	0.88059962	10.43447018	0.90183518	0.13534576579436725	0.00239915	0.0002
0.0347	0.0712	0.0192	0.001158898623324235	0.0004206243497306334	0.0012740903539558604	0.9396565	11.13425159	0.9594434	0.1616881395473455	0.00225747	0.00137
0.081	0.0385	0.0186	0.0011327186845443199	0.0012932889757277981	0.0012042771838760874	0.86997181	10.30853844	0.90333008	0.12803288674284263	0.00234258	0.00044
0.0928	0.0476	0.0114	0.0017540558982543013	0.0017941984710501708	0.0012740903539558604	0.95459217	11.31122875	0.93337583	0.08770299395560634	0.00238496	0.00085
0.0756	0.0434	0.0085	0.0017400932642383465	0.0013386675362796509	0.0010559241974565693	0.89832604	10.64451504	0.91237679	0.058682986264288285	0.00261736	0.00254
0.0275	0.0706	0.0209	0.0018552849948699724	0.0022322761133007477	0.0025289820861397836	1.09351933	12.95741558	1.0472804	0.21179290981679688	0.00282282	0.00089
0.0278	0.0547	0.0347	0.0017697638615222502	0.0013177235852557187	0.0010297442586766543	1.27513719	15.10945606	1.06692287	0.154965574442794	0.00355452	0.0027
0.0743	0.0702	0.028	0.0014224433403753785	0.001726130630222392	0.0013177235852557187	1.09780371	13.00818157	0.97181466	0.12088534463463048	0.00331122	0.00125
0.1021	0.0481	0.0182	0.0019844393595175526	0.0028675759610266834	0.002432988977280095	1.16573787	13.81315327	1.05243857	0.2006353370985421	0.00345433	0.00234
0.1163	0.0219	0.0241	0.0018797196043978928	0.001762782544514273	0.0016057029118347831	1.31159294	15.54143047	1.11544272	0.1481399618538691	0.0037024	0.0048
0.063	0.0226	0.0149	0.002790781473938933	0.0009861110273767962	0.001579522973054868	1.45007336	17.18232346	1.17341143	0.14889566627292158	0.00391507	0.00363
